1,美妆个护,1152,香水彩妆,1154,香水
1,美妆个护,1152,香水彩妆,1158,眉笔
2,服装衣帽,170,内衣家居,1119,女士内衣
2,服装衣帽,170,内衣家居,174,男士内裤
2,服装衣帽,170,内衣家居,1118,男士内衣
2,服装衣帽,170,内衣家居,729,女袜
2,服装衣帽,170,内衣家居,172,女士内裤
2,服装衣帽,170,内衣家居,728,男袜
2,服装衣帽,170,内衣家居,171,文胸
2,服装衣帽,170,内衣家居,1741,连体衣
2,服装衣帽,170,内衣家居,175,睡衣
2,服装衣帽,1514,时尚内搭,1596,针织衫
2,服装衣帽,1514,时尚内搭,1728,毛衣/线衣
2,服装衣帽,1514,时尚内搭,1591,衬衫
2,服装衣帽,1514,时尚内搭,1595,打底衫
2,服装衣帽,1514,时尚内搭,1816,Polo衫
2,服装衣帽,1514,时尚内搭,1594,背心
2,服装衣帽,1514,时尚内搭,1748,吊带
2,服装衣帽,1514,时尚内搭,1854,羊毛衫
2,服装衣帽,1514,时尚内搭,1593,蕾丝衫
2,服装衣帽,1514,时尚内搭,1592,T恤
2,服装衣帽,69,时尚女装,145,卫衣
2,服装衣帽,69,时尚女装,196,连体裤/背带裤
2,服装衣帽,69,时尚女装,1470,马甲
2,服装衣帽,69,时尚女装,1145,时尚套装
2,服装衣帽,69,时尚女装,1818,羽绒服
2,服装衣帽,69,时尚女装,1463,牛仔裤
2,服装衣帽,69,时尚女装,1580,连体裤
2,服装衣帽,69,时尚女装,1182,小西装
2,服装衣帽,69,时尚女装,144,T恤/背心
2,服装衣帽,69,时尚女装,194,棉服
2,服装衣帽,69,时尚女装,1579,哈伦裤
2,服装衣帽,69,时尚女装,1179,外套
2,服装衣帽,69,时尚女装,142,大衣
2,服装衣帽,69,时尚女装,1501,休闲裤
2,服装衣帽,69,时尚女装,192,衬衫/小衫
2,服装衣帽,69,时尚女装,1468,夹克
2,服装衣帽,69,时尚女装,1583,打底裤
2,服装衣帽,69,时尚女装,1578,阔腿裤
2,服装衣帽,69,时尚女装,1176,当季热卖
2,服装衣帽,69,时尚女装,139,针织衫
2,服装衣帽,69,时尚女装,1881,短裤
2,服装衣帽,69,时尚女装,148,风衣
2,服装衣帽,69,时尚女装,1852,运动/休闲服
2,服装衣帽,69,时尚女装,138,裙装
2,服装衣帽,69,时尚女装,1581,小脚裤
2,服装衣帽,68,时尚男装,131,夹克
2,服装衣帽,68,时尚男装,1750,直筒裤
2,服装衣帽,68,时尚男装,1174,西装洋服
2,服装衣帽,68,时尚男装,137,羽绒服
2,服装衣帽,68,时尚男装,130,T恤
2,服装衣帽,68,时尚男装,70,衬衫/小衫
2,服装衣帽,68,时尚男装,1616,毛呢大衣
2,服装衣帽,68,时尚男装,1749,哈伦裤
2,服装衣帽,68,时尚男装,1469,马甲
2,服装衣帽,68,时尚男装,135,牛仔裤
2,服装衣帽,68,时尚男装,1615,棉服
2,服装衣帽,68,时尚男装,2085,皮裤
2,服装衣帽,68,时尚男装,134,休闲裤
2,服装衣帽,68,时尚男装,1732,五/七/九分裤
2,服装衣帽,68,时尚男装,184,外套
2,服装衣帽,68,时尚男装,1631,短裤 
2,服装衣帽,68,时尚男装,1798,情侣/亲子套装
2,服装衣帽,68,时尚男装,133,卫衣
2,服装衣帽,68,时尚男装,1113,毛衫/针织衫
2,服装衣帽,68,时尚男装,1175,皮衣
2,服装衣帽,68,时尚男装,1822,运动/休闲服
2,服装衣帽,68,时尚男装,1464,风衣
2,服装衣帽,1520,特色服装,1574,妈妈装
2,服装衣帽,1520,特色服装,1637,职业装
2,服装衣帽,1520,特色服装,1607,职业套装
2,服装衣帽,1520,特色服装,1636,大码正装 
2,服装衣帽,1520,特色服装,1606,旗袍/唐装
2,服装衣帽,1520,特色服装,1635,中老年 
2,服装衣帽,1520,特色服装,1605,婚纱/礼服
2,服装衣帽,1520,特色服装,1639,中山装/唐装
2,服装衣帽,1520,特色服装,1604,大码女装
2,服装衣帽,1520,特色服装,1730,通勤风
2,服装衣帽,1520,特色服装,1638,工装制服 
2,服装衣帽,1520,特色服装,1608,民族服饰
2,服装衣帽,1193,配饰,1197,领带
2,服装衣帽,1193,配饰,1875,鞋垫
2,服装衣帽,1193,配饰,1196,腰带
2,服装衣帽,1193,配饰,1200,口罩
2,服装衣帽,1193,配饰,1657,其他
2,服装衣帽,1193,配饰,1195,帽子
2,服装衣帽,1193,配饰,1199,袖扣
2,服装衣帽,1193,配饰,1194,围巾
2,服装衣帽,1193,配饰,1198,手套
2,服装衣帽,1193,配饰,1472,钥匙扣
2,服装衣帽,1193,配饰,1778,皮带
3,生活用品,227,厨具水具,1400,厨房配件
3,生活用品,227,厨具水具,1311,茶具/咖啡具
3,生活用品,227,厨具水具,1310,餐具
3,生活用品,227,厨具水具,246,水具酒具
3,生活用品,227,厨具水具,1309,烹饪锅具
3,生活用品,227,厨具水具,1401,刀剪菜板
3,生活用品,736,家用电器,1307,厨房小电
3,生活用品,736,家用电器,1414,车载电器
3,生活用品,736,家用电器,1302,电视
3,生活用品,736,家用电器,1306,厨卫大电
3,生活用品,736,家用电器,1413,个护健康
3,生活用品,736,家用电器,1305,空调
3,生活用品,736,家用电器,1304,洗衣机
3,生活用品,736,家用电器,1308,生活电器
3,生活用品,736,家用电器,1303,冰箱
3,生活用品,225,家纺用品,1268,窗帘/蚊帐
3,生活用品,225,家纺用品,1247,床上用品
3,生活用品,225,家纺用品,1267,毛巾浴巾
3,生活用品,225,家纺用品,1270,地毯毯子
3,生活用品,225,家纺用品,1269,沙发用品
3,生活用品,1536,居家布艺,1694,沙发垫
3,生活用品,1536,居家布艺,1693,家居鞋/拖鞋
3,生活用品,1536,居家布艺,1692,抱枕/靠枕
3,生活用品,1536,居家布艺,1691,地毯/地垫
3,生活用品,1536,居家布艺,1751,浴巾
3,生活用品,1296,居家日用,2087,其他
3,生活用品,1296,居家日用,1444,计生情趣
3,生活用品,1296,居家日用,1454,小药箱
3,生活用品,1296,居家日用,1399,收纳用品
3,生活用品,1296,居家日用,1503,新年用品
3,生活用品,1296,居家日用,1453,眼睛护理
3,生活用品,1296,居家日用,1429,洗晒熨烫
3,生活用品,1296,居家日用,1428,浴室用品
3,生活用品,1296,居家日用,1456,驱虫驱蚊
3,生活用品,1296,居家日用,1465,办公用品
3,生活用品,1296,居家日用,1451,五金电工
3,生活用品,1296,居家日用,1427,净化除味
3,生活用品,1296,居家日用,1415,雨伞雨具
3,生活用品,447,清洁用品,1251,厨卫清洁
3,生活用品,447,清洁用品,1426,皮具护理
3,生活用品,447,清洁用品,1424,一次性用品
3,生活用品,447,清洁用品,1423,纸品湿巾
3,生活用品,447,清洁用品,1253,清洁工具
3,生活用品,447,清洁用品,1422,衣物洗护
3,生活用品,447,清洁用品,1252,居室清洁
6,食品生鲜,1201,休闲食品,1207,饼干蛋糕
6,食品生鲜,1201,休闲食品,1202,零食健康
6,食品生鲜,1201,休闲食品,1206,糖果巧克力
6,食品生鲜,1201,休闲食品,1205,熟食腊味
6,食品生鲜,1201,休闲食品,1209,节日礼盒
6,食品生鲜,1201,休闲食品,1204,坚果炒货
6,食品生鲜,1201,休闲食品,1208,季节食品
6,食品生鲜,1201,休闲食品,1203,休闲零食
6,食品生鲜,1210,地方特色,1212,季节食品
6,食品生鲜,1210,地方特色,1211,季节水果
6,食品生鲜,1210,地方特色,1213,特色礼盒
6,食品生鲜,72,菜篮子,1225,熟食类
6,食品生鲜,72,菜篮子,329,食用油
6,食品生鲜,72,菜篮子,1220,豆制品
6,食品生鲜,72,菜篮子,1224,干货类
6,食品生鲜,72,菜篮子,328,大米
6,食品生鲜,72,菜篮子,1219,瓜果类
6,食品生鲜,72,菜篮子,1223,水产类
6,食品生鲜,72,菜篮子,1218,叶菜类
6,食品生鲜,72,菜篮子,1227,礼盒
6,食品生鲜,72,菜篮子,332,杂粮
6,食品生鲜,72,菜篮子,1222,肉制品
6,食品生鲜,72,菜篮子,1217,蛋类
6,食品生鲜,72,菜篮子,1226,冷冻食品
6,食品生鲜,72,菜篮子,331,面粉/面条
6,食品生鲜,72,菜篮子,1221,根茎类
6,食品生鲜,129,调味速食,353,罐头
6,食品生鲜,129,调味速食,348,料酒/黄酒
6,食品生鲜,129,调味速食,352,腐乳
6,食品生鲜,129,调味速食,351,盐/醋/糖
6,食品生鲜,129,调味速食,350,调味酱
6,食品生鲜,129,调味速食,349,调味油
6,食品生鲜,366,酒水饮料,1410,牛奶乳品
6,食品生鲜,366,酒水饮料,1409,饮料饮品
6,食品生鲜,366,酒水饮料,1408,酒类
6,食品生鲜,366,酒水饮料,1412,咖啡
6,食品生鲜,366,酒水饮料,1411,饮品冲调
6,食品生鲜,366,酒水饮料,394,茶叶
7,跨境商品,1345,家电数码,1346,家用电器
7,跨境商品,1345,家电数码,1390,手机/手机配件
7,跨境商品,1345,家电数码,1458,智能设备
7,跨境商品,1345,家电数码,1347,数码影音
7,跨境商品,1068,居家生活,1395,玩具
7,跨境商品,1068,居家生活,1394,宠物用品
7,跨境商品,1068,居家生活,1379,床上用品
7,跨境商品,1068,居家生活,1393,衣物清洁
7,跨境商品,1068,居家生活,1392,杂物百货
7,跨境商品,1068,居家生活,1391,厨卫清洁
7,跨境商品,1322,服饰鞋包,1323,潮流女鞋
7,跨境商品,1322,服饰鞋包,1327,时尚女装
7,跨境商品,1322,服饰鞋包,1381,内衣文胸
7,跨境商品,1322,服饰鞋包,1326,时尚男装
7,跨境商品,1322,服饰鞋包,1325,轻奢类
7,跨境商品,1322,服饰鞋包,1383,箱包
7,跨境商品,1322,服饰鞋包,1324,时尚男鞋
7,跨境商品,1322,服饰鞋包,1328,潮流童装
7,跨境商品,1322,服饰鞋包,1382,户外健身
7,跨境商品,1360,美妆个护,1386,美发护发
7,跨境商品,1360,美妆个护,1385,口腔护理
7,跨境商品,1360,美妆个护,1434,面部清洁
7,跨境商品,1360,美妆个护,1389,美容工具
7,跨境商品,1360,美妆个护,1384,面部彩妆
7,跨境商品,1360,美妆个护,1366,面部保养
7,跨境商品,1360,美妆个护,1388,身体护理
7,跨境商品,1360,美妆个护,1387,沐浴清洁
7,跨境商品,1360,美妆个护,1436,香水香氛
7,跨境商品,508,营养保健,1344,骨骼健康
7,跨境商品,508,营养保健,1398,调理保健品
7,跨境商品,508,营养保健,1343,美容瘦身
7,跨境商品,508,营养保健,1397,补气养血
7,跨境商品,508,营养保健,1342,安神补脑
7,跨境商品,1041,进口母婴,1048,孕产妇用品
7,跨境商品,1041,进口母婴,1043,纸尿裤/湿巾
7,跨境商品,1041,进口母婴,1047,母婴营养品
7,跨境商品,1041,进口母婴,1443,口腔清洁
7,跨境商品,1041,进口母婴,1042,宝宝护肤
7,跨境商品,1041,进口母婴,1046,推车座椅
7,跨境商品,1041,进口母婴,1433,喂养用品
7,跨境商品,1041,进口母婴,1442,洗发沐浴
7,跨境商品,1041,进口母婴,1045,奶粉
7,跨境商品,1041,进口母婴,1044,宝宝辅食
7,跨境商品,1032,进口食品,1035,饼干糕点
7,跨境商品,1032,进口食品,1034,进口粮油
7,跨境商品,1032,进口食品,1033,休闲食品
7,跨境商品,1032,进口食品,1294,饮料/酒水/冲饮
7,跨境商品,1032,进口食品,1037,糖果/巧克力
7,跨境商品,1032,进口食品,1036,坚果果干
7,跨境商品,1032,进口食品,1396,奶粉
9,数码电器,876,外设产品,933,网络配件
9,数码电器,876,外设产品,929,交换机
9,数码电器,876,外设产品,928,机顶盒
9,数码电器,876,外设产品,927,路由器
9,数码电器,748,手机通讯,1487,对讲机
9,数码电器,748,手机通讯,1461,手机
9,数码电器,748,手机通讯,1486,二手手机
9,数码电器,748,手机通讯,2088,话费流量套餐
9,数码电器,750,摄影器材,863,单电/微单
9,数码电器,750,摄影器材,867,口袋打印机
9,数码电器,750,摄影器材,862,数码相机
9,数码电器,750,摄影器材,866,数码摄像机
9,数码电器,750,摄影器材,861,单反手机
9,数码电器,750,摄影器材,865,自拍神器
9,数码电器,750,摄影器材,864,单反镜头
9,数码电器,751,数码配件,1480,蓝牙耳机
9,数码电器,751,数码配件,868,运动相机
9,数码电器,751,数码配件,1484,手机饰品
9,数码电器,751,数码配件,872,充电器
9,数码电器,751,数码配件,1479,手机壳
9,数码电器,751,数码配件,1483,数据线
9,数码电器,751,数码配件,871,存储卡
9,数码电器,751,数码配件,1478,苹果配件
9,数码电器,751,数码配件,1482,自拍杆
9,数码电器,751,数码配件,870,清洁用品
9,数码电器,751,数码配件,1473,IPAD用品
9,数码电器,751,数码配件,1481,手机耳机
9,数码电器,751,数码配件,869,移动电源
9,数码电器,751,数码配件,1485,手机膜
9,数码电器,751,数码配件,873,电池
9,数码电器,749,智能设备,858,智能手环
9,数码电器,749,智能设备,857,智能家居
9,数码电器,749,智能设备,1237,无人机
9,数码电器,749,智能设备,856,高清播放器
9,数码电器,749,智能设备,855,智能手表
9,数码电器,749,智能设备,860,其他智能穿戴
9,数码电器,752,游戏娱乐,982,电玩周边
9,数码电器,752,游戏娱乐,1238,游戏机
9,数码电器,752,游戏娱乐,1241,软件
9,数码电器,752,游戏娱乐,985,MP3/MP4
9,数码电器,752,游戏娱乐,1240,手柄
9,数码电器,752,游戏娱乐,984,电子书
9,数码电器,752,游戏娱乐,1239,耳机
9,数码电器,874,电脑,947,一体机
9,数码电器,874,电脑,1462,平板电脑
9,数码电器,874,电脑,946,配件
9,数码电器,874,电脑,944,笔记本
9,数码电器,874,电脑,943,服务器
9,数码电器,879,设备/耗材,908,考勤机
9,数码电器,879,设备/耗材,903,一体机
9,数码电器,879,设备/耗材,907,碎纸机
9,数码电器,879,设备/耗材,902,打印机
9,数码电器,879,设备/耗材,906,点钞机
9,数码电器,879,设备/耗材,901,投影机
9,数码电器,879,设备/耗材,905,复印机
9,数码电器,879,设备/耗材,900,耗材
9,数码电器,879,设备/耗材,904,传真机
14,营养滋补,100,保健品,103,燕窝
14,营养滋补,100,保健品,381,鹿茸/鹿筋/鹿尾巴
14,营养滋补,100,保健品,102,阿胶
14,营养滋补,100,保健品,380,保健茶饮
14,营养滋补,100,保健品,106,冬虫夏草
14,营养滋补,100,保健品,477,田七/三七
14,营养滋补,100,保健品,101,蜂蜜
14,营养滋补,100,保健品,371,当归
14,营养滋补,100,保健品,105,灵芝/灵芝孢子粉
14,营养滋补,100,保健品,365,石斛/枫斗
14,营养滋补,100,保健品,104,参类
14,营养滋补,107,营养健康,113,调节内分泌
14,营养滋补,107,营养健康,108,补肾健体
14,营养滋补,107,营养健康,112,强身健体
14,营养滋补,107,营养健康,116,改善睡眠
14,营养滋补,107,营养健康,111,补气养血
14,营养滋补,107,营养健康,115,美白祛斑
14,营养滋补,107,营养健康,110,减肥瘦身
14,营养滋补,107,营养健康,114,排毒养颜
14,营养滋补,107,营养健康,109,增强免疫
14,营养滋补,478,营养成分,503,鱼油
14,营养滋补,478,营养成分,479,维生素
14,营养滋补,478,营养成分,507,番茄红素
14,营养滋补,478,营养成分,502,葡萄籽
14,营养滋补,478,营养成分,506,酵素
14,营养滋补,478,营养成分,1116,微量元素
14,营养滋补,478,营养成分,482,胶原蛋白
14,营养滋补,478,营养成分,505,玛卡
14,营养滋补,478,营养成分,1115,辅酶Q10
14,营养滋补,478,营养成分,481,左旋肉碱
14,营养滋补,478,营养成分,504,蛋白质
14,营养滋补,478,营养成分,480,钙片
1475,旅游度假,1497,度假礼品,1500,旅游购物/纪念品/旅行用品
1475,旅游度假,1488,旅游,1489,自由行/跟团游
1475,旅游度假,1488,旅游,1493,目的地玩乐
1475,旅游度假,1496,旅游服务,1498,境外电话卡/流量包/wifi租赁
1475,旅游度假,1496,旅游服务,1499,国外票务(景点/赛事/演出)
1475,旅游度假,1490,签证,1491,旅游签证/入台证
1475,旅游度假,1492,邮轮/用车,1495,专车接送机/旅游包车/自驾租车
1475,旅游度假,1492,邮轮/用车,1494,邮轮/游船
1506,运动户外,1445,户外运动,1450,健身训练
1506,运动户外,1445,户外运动,1449,游泳用品
1506,运动户外,1445,户外运动,1448,垂钓用品
1506,运动户外,1445,户外运动,1447,户外装备
1506,运动户外,1445,户外运动,1446,体育用品
1506,运动户外,1525,运动器材,1773,护腕
1506,运动户外,1525,运动器材,1777,其他器材
1506,运动户外,1525,运动器材,1772,动感单车
1506,运动户外,1525,运动器材,1776,踏步机
1506,运动户外,1525,运动器材,1771,跑步机
1506,运动户外,1525,运动器材,1775,仰卧板/收腹机
1506,运动户外,1525,运动器材,1774,甩脂机
1506,运动户外,1522,运动户外鞋,1764,徒步鞋
1506,运动户外,1522,运动户外鞋,1763,网球鞋
1506,运动户外,1522,运动户外鞋,1584,低帮系列
1506,运动户外,1522,运动户外鞋,1762,足球鞋
1506,运动户外,1522,运动户外鞋,1761,跑步鞋
1506,运动户外,1522,运动户外鞋,1823,篮球鞋
1506,运动户外,1522,运动户外鞋,1582,中帮系列
1506,运动户外,1522,运动户外鞋,1765,登山鞋
1506,运动户外,448,运动服装,1184,潮流运动
1506,运动户外,448,运动服装,1862,骑行服
1506,运动户外,448,运动服装,456,运动套装
1506,运动户外,448,运动服装,1768,户外风衣
1506,运动户外,448,运动服装,1867,Polo衫
1506,运动户外,448,运动服装,1861,迷彩作训服
1506,运动户外,448,运动服装,455,运动裤
1506,运动户外,448,运动服装,1767,速干衣裤
1506,运动户外,448,运动服装,1866,篮球服
1506,运动户外,448,运动服装,1860,冲锋衣
1506,运动户外,448,运动服装,454,运动T恤/Polo
1506,运动户外,448,运动服装,1766,速干T恤
1506,运动户外,448,运动服装,1864,羽绒服
1506,运动户外,448,运动服装,458,运动背包
1506,运动户外,448,运动服装,1770,运动背心/内衣
1506,运动户外,448,运动服装,453,运动外套
1506,运动户外,448,运动服装,1185,训练服装
1506,运动户外,448,运动服装,1863,滑雪服
1506,运动户外,448,运动服装,457,护具配件
1506,运动户外,448,运动服装,1769,运动衣/裤
1508,鞋履箱包,1540,功能包,1704, 手机包 
1508,鞋履箱包,1540,功能包,1714,飞机轮箱
1508,鞋履箱包,1540,功能包,1718,子母箱
1508,鞋履箱包,1540,功能包,1734,其他
1508,鞋履箱包,1540,功能包,1703,卡片包
1508,鞋履箱包,1540,功能包,1713,万向轮箱
1508,鞋履箱包,1540,功能包,1722,拉杆旅行包
1508,鞋履箱包,1540,功能包,1717,硬质旅行箱
1508,鞋履箱包,1540,功能包,1733,多功能包
1508,鞋履箱包,1540,功能包,1721,手拎旅行包
1508,鞋履箱包,1540,功能包,1716,单向轮
1508,鞋履箱包,1540,功能包,1701,男女钱包
1508,鞋履箱包,1540,功能包,1720,软质旅行箱
1508,鞋履箱包,1540,功能包,1715,金属箱
1508,鞋履箱包,1540,功能包,1719,学生箱
1508,鞋履箱包,209,女性潮鞋,1810,短靴
1508,鞋履箱包,209,女性潮鞋,1803,凉鞋/拖鞋
1508,鞋履箱包,209,女性潮鞋,211,高跟鞋
1508,鞋履箱包,209,女性潮鞋,1809,妈妈鞋
1508,鞋履箱包,209,女性潮鞋,1189,马丁靴
1508,鞋履箱包,209,女性潮鞋,210,平底鞋
1508,鞋履箱包,209,女性潮鞋,1808,松糕鞋
1508,鞋履箱包,209,女性潮鞋,1824,一脚蹬
1508,鞋履箱包,209,女性潮鞋,216,内增高
1508,鞋履箱包,209,女性潮鞋,1812,长靴
1508,鞋履箱包,209,女性潮鞋,1186,新品鞋
1508,鞋履箱包,209,女性潮鞋,1805,单鞋
1508,鞋履箱包,209,女性潮鞋,215,雪地靴
1508,鞋履箱包,209,女性潮鞋,1811,中筒靴
1508,鞋履箱包,209,女性潮鞋,1575,豆豆鞋
1508,鞋履箱包,209,女性潮鞋,1804,帆布鞋
1508,鞋履箱包,209,女性潮鞋,732,运动鞋
1508,鞋履箱包,209,女性潮鞋,212,休闲鞋
1508,鞋履箱包,1544,学生书包,1784,儿童书包
1508,鞋履箱包,1544,学生书包,1849,单肩包
1508,鞋履箱包,1544,学生书包,1848,手提袋
1508,鞋履箱包,1544,学生书包,1785,学生双肩包
1508,鞋履箱包,1537,潮流女包,1699,斜挎包
1508,鞋履箱包,1537,潮流女包,1783,双肩包
1508,鞋履箱包,1537,潮流女包,1698,手拿包
1508,鞋履箱包,1537,潮流女包,1702,小方包
1508,鞋履箱包,1537,潮流女包,1697,手提包
1508,鞋履箱包,1537,潮流女包,1696,单肩包
1508,鞋履箱包,1537,潮流女包,1700,贝壳包
1508,鞋履箱包,1537,潮流女包,1695,水桶包
1508,鞋履箱包,430,珠宝首饰,567,奢饰品
1508,鞋履箱包,430,珠宝首饰,1620,项链
1508,鞋履箱包,430,珠宝首饰,1624,耳饰
1508,鞋履箱包,430,珠宝首饰,1403,眼镜
1508,鞋履箱包,430,珠宝首饰,1623,戒指
1508,鞋履箱包,430,珠宝首饰,1402,钟表
1508,鞋履箱包,430,珠宝首饰,1622,手镯
1508,鞋履箱包,430,珠宝首饰,1621,手链
1508,鞋履箱包,430,珠宝首饰,1625,流行饰品
1508,鞋履箱包,218,男士鞋履,220,商务鞋
1508,鞋履箱包,218,男士鞋履,731,运动鞋
1508,鞋履箱包,218,男士鞋履,1191,新品鞋
1508,鞋履箱包,218,男士鞋履,1791,高帮鞋
1508,鞋履箱包,218,男士鞋履,1801,豆豆鞋
1508,鞋履箱包,218,男士鞋履,219,休闲鞋
1508,鞋履箱包,218,男士鞋履,1878,雪地靴
1508,鞋履箱包,218,男士鞋履,1790,板鞋
1508,鞋履箱包,218,男士鞋履,1800,驾车鞋
1508,鞋履箱包,218,男士鞋履,1877,短靴
1508,鞋履箱包,218,男士鞋履,1787,帆布鞋
1508,鞋履箱包,218,男士鞋履,223,男靴
1508,鞋履箱包,218,男士鞋履,1614,正装皮鞋
1508,鞋履箱包,218,男士鞋履,1844,乐福鞋
1508,鞋履箱包,218,男士鞋履,1876,马丁靴
1508,鞋履箱包,218,男士鞋履,222,训练鞋
1508,鞋履箱包,218,男士鞋履,1192,拖鞋/凉鞋
1508,鞋履箱包,218,男士鞋履,1794,爸爸鞋
1508,鞋履箱包,218,男士鞋履,1842,圆头鞋
1508,鞋履箱包,1532,童鞋,1670,靴子
1508,鞋履箱包,1532,童鞋,1674,婴儿鞋
1508,鞋履箱包,1532,童鞋,1660,休闲鞋
1508,鞋履箱包,1532,童鞋,1669,运动鞋
1508,鞋履箱包,1532,童鞋,1673,棉鞋
1508,鞋履箱包,1532,童鞋,1668,机能鞋
1508,鞋履箱包,1532,童鞋,1672,皮鞋
1508,鞋履箱包,1532,童鞋,1671,凉鞋
1508,鞋履箱包,1532,童鞋,1675,亲子鞋
1508,鞋履箱包,1538,精品男包,1709,斜挎包
1508,鞋履箱包,1538,精品男包,1708,单肩包
1508,鞋履箱包,1538,精品男包,1712,手拿包
1508,鞋履箱包,1538,精品男包,1782,双肩包
1508,鞋履箱包,1538,精品男包,1706,运动包
1508,鞋履箱包,1538,精品男包,1711,手提包
1508,鞋履箱包,1538,精品男包,1781,帆布包
1508,鞋履箱包,1538,精品男包,1705,商务包
1508,鞋履箱包,1538,精品男包,1710, 胸包
1509,母婴童装,1531,女童装,1826,保暖内衣
1509,母婴童装,1531,女童装,1665,棉衣
1509,母婴童装,1531,女童装,1825,防晒衣
1509,母婴童装,1531,女童装,1873,冲锋衣
1509,母婴童装,1531,女童装,1664,裙子
1509,母婴童装,1531,女童装,1829,羽绒服
1509,母婴童装,1531,女童装,1846,卫衣
1509,母婴童装,1531,女童装,1663,裤子
1509,母婴童装,1531,女童装,1828,马甲
1509,母婴童装,1531,女童装,1667,T恤
1509,母婴童装,1531,女童装,1662,毛呢大衣
1509,母婴童装,1531,女童装,1827,毛衣/针织衫
1509,母婴童装,1531,女童装,1666,连体衣
1509,母婴童装,1531,女童装,1739,衬衫
1509,母婴童装,1531,女童装,1661,套装
1509,母婴童装,1533,婴幼用品,1679,婴儿床品
1509,母婴童装,1533,婴幼用品,1678,婴儿用品
1509,母婴童装,1533,婴幼用品,1677,儿童家居服
1509,母婴童装,1533,婴幼用品,1681,外出服
1509,母婴童装,1533,婴幼用品,1676,婴儿内衣
1509,母婴童装,1533,婴幼用品,1680,毛毯/抱枕
1509,母婴童装,1533,婴幼用品,1868,纸尿布
1509,母婴童装,1534,孕妈用品,1689,孕期洗护
1509,母婴童装,1534,孕妈用品,1684,连衣裙
1509,母婴童装,1534,孕妈用品,1688,束腹带
1509,母婴童装,1534,孕妈用品,1682,孕妇上装
1509,母婴童装,1534,孕妈用品,1687,待产包
1509,母婴童装,1534,孕妈用品,1686,哺乳文胸
1509,母婴童装,1534,孕妈用品,1685,月子服
1509,母婴童装,437,母婴用品,1298,营养辅食
1509,母婴童装,437,母婴用品,1404,童车童床
1509,母婴童装,437,母婴用品,1301,喂养用品
1509,母婴童装,437,母婴用品,1300,奶粉
1509,母婴童装,437,母婴用品,1406,玩具
1509,母婴童装,437,母婴用品,630,宝宝洗护
1509,母婴童装,437,母婴用品,1299,尿裤/湿巾
1509,母婴童装,437,母婴用品,1405,妈妈专区
1509,母婴童装,1546,男童装,1835,保暖内衣
1509,母婴童装,1546,男童装,1830,衬衫
1509,母婴童装,1546,男童装,1839,羽绒服/棉服
1509,母婴童装,1546,男童装,1834,卫衣
1509,母婴童装,1546,男童装,1838,毛衣/针织衫
